THINID,COLOR
v-border-28-17-28-18,"white"
v-border-28-18-28-19,"white"
v-border-28-19-28-20,"white"
v-border-28-20-28-21,"white"
v-border-28-21-28-22,"white"
v-border-28-22-28-23,"white"
v-border-28-23-28-24,"white"
v-border-28-24-28-25,"white"
v-border-28-25-28-26,"white"
v-border-28-26-28-27,"white"
v-border-28-27-28-28,"white"
v-border-28-28-28-29,"white"
v-border-28-29-28-30,"white"
v-border-28-30-28-31,"white"
h-border-28-0-29-0,"white"
h-border-28-1-29-1,"white"
h-border-28-2-29-2,"white"
h-border-28-3-29-3,"white"
h-border-28-4-29-4,"white"
h-border-28-5-29-5,"white"
h-border-28-6-29-6,"white"
h-border-28-7-29-7,"white"
h-border-28-8-29-8,"white"
h-border-28-9-29-9,"white"
h-border-28-10-29-10,"white"
h-border-28-11-29-11,"white"
h-border-28-12-29-12,"white"
h-border-28-13-29-13,"white"
h-border-28-14-29-14,"white"
h-border-28-15-29-15,"white"
h-border-28-16-29-16,"white"
h-border-28-17-29-17,"white"
h-border-28-18-29-18,"white"
h-border-28-19-29-19,"white"
h-border-28-20-29-20,"white"
h-border-28-21-29-21,"white"
h-border-28-22-29-22,"white"
h-border-28-23-29-23,"white"
h-border-28-24-29-24,"white"
h-border-28-25-29-25,"white"
h-border-28-26-29-26,"white"
h-border-28-27-29-27,"white"
h-border-28-28-29-28,"white"
h-border-28-29-29-29,"white"
h-border-28-30-29-30,"white"
h-border-28-31-29-31,"white"
v-border-29-0-29-1,"white"
v-border-29-1-29-2,"white"
v-border-29-2-29-3,"white"
v-border-29-3-29-4,"white"
v-border-29-4-29-5,"white"
v-border-29-5-29-6,"white"
v-border-29-6-29-7,"white"
v-border-29-7-29-8,"white"
v-border-29-8-29-9,"white"
v-border-29-9-29-10,"white"
v-border-29-10-29-11,"white"
v-border-29-11-29-12,"white"
v-border-29-12-29-13,"white"
v-border-29-13-29-14,"white"
v-border-29-14-29-15,"white"
v-border-29-15-29-16,black
v-border-29-16-29-17,"white"
v-border-29-17-29-18,"white"
v-border-29-18-29-19,"white"
v-border-29-19-29-20,"white"
v-border-29-20-29-21,"white"
v-border-29-21-29-22,"white"
v-border-29-22-29-23,"white"
v-border-29-23-29-24,"white"
v-border-29-24-29-25,"white"
v-border-29-25-29-26,"white"
v-border-29-26-29-27,"white"
v-border-29-27-29-28,"white"
v-border-29-28-29-29,"white"
v-border-29-29-29-30,"white"
v-border-29-30-29-31,"white"
h-border-29-0-30-0,"white"
h-border-29-1-30-1,"white"
h-border-29-2-30-2,"white"
h-border-29-3-30-3,"white"
h-border-29-4-30-4,"white"
h-border-29-5-30-5,"white"
h-border-29-6-30-6,"white"
h-border-29-7-30-7,"white"
h-border-29-8-30-8,"white"
h-border-29-9-30-9,"white"
h-border-29-10-30-10,"white"
h-border-29-11-30-11,"white"
h-border-29-12-30-12,"white"
h-border-29-13-30-13,"white"
h-border-29-14-30-14,"white"
h-border-29-15-30-15,"white"
h-border-29-16-30-16,"white"
h-border-29-17-30-17,"white"
h-border-29-18-30-18,"white"
h-border-29-19-30-19,"white"
h-border-29-20-30-20,"white"
h-border-29-21-30-21,"white"
h-border-29-22-30-22,"white"
h-border-29-23-30-23,"white"
h-border-29-24-30-24,"white"
h-border-29-25-30-25,"white"
h-border-29-26-30-26,"white"
h-border-29-27-30-27,"white"
h-border-29-28-30-28,"white"
h-border-29-29-30-29,"white"
h-border-29-30-30-30,"white"
h-border-29-31-30-31,"white"
v-border-30-0-30-1,"white"
v-border-30-1-30-2,"white"
v-border-30-2-30-3,"white"
v-border-30-3-30-4,"white"
v-border-30-4-30-5,"white"
v-border-30-5-30-6,"white"
v-border-30-6-30-7,"white"
v-border-30-7-30-8,"white"
v-border-30-8-30-9,"white"
v-border-30-9-30-10,"white"
v-border-30-10-30-11,"white"
v-border-30-11-30-12,"white"
v-border-30-12-30-13,"white"
v-border-30-13-30-14,"white"
v-border-30-14-30-15,"white"
v-border-30-15-30-16,black
v-border-30-16-30-17,"white"
v-border-30-17-30-18,"white"
v-border-30-18-30-19,"white"
v-border-30-19-30-20,"white"
v-border-30-20-30-21,"white"
v-border-30-21-30-22,"white"
v-border-30-22-30-23,"white"
v-border-30-23-30-24,"white"
v-border-30-24-30-25,"white"
v-border-30-25-30-26,"white"
v-border-30-26-30-27,"white"
v-border-30-27-30-28,"white"
v-border-30-28-30-29,"white"
v-border-30-29-30-30,"white"
v-border-30-30-30-31,"white"
h-border-30-0-31-0,"white"
h-border-30-1-31-1,"white"
h-border-30-2-31-2,"white"
h-border-30-3-31-3,"white"
h-border-30-4-31-4,"white"
h-border-30-5-31-5,"white"
h-border-30-6-31-6,"white"
h-border-30-7-31-7,"white"
h-border-30-8-31-8,"white"
h-border-30-9-31-9,"white"
h-border-30-10-31-10,"white"
h-border-30-11-31-11,"white"
h-border-30-12-31-12,"white"
h-border-30-13-31-13,"white"
h-border-30-14-31-14,"white"
h-border-30-15-31-15,"white"
h-border-30-16-31-16,"white"
h-border-30-17-31-17,"white"
h-border-30-18-31-18,"white"
h-border-30-19-31-19,"white"
h-border-30-20-31-20,"white"
h-border-30-21-31-21,"white"
h-border-30-22-31-22,"white"
h-border-30-23-31-23,"white"
h-border-30-24-31-24,"white"
h-border-30-25-31-25,"white"
h-border-30-26-31-26,"white"
h-border-30-27-31-27,"white"
h-border-30-28-31-28,"white"
h-border-30-29-31-29,"white"
h-border-30-30-31-30,"white"
h-border-30-31-31-31,"white"
v-border-31-0-31-1,"white"
v-border-31-1-31-2,"white"
v-border-31-2-31-3,"white"
v-border-31-3-31-4,"white"
v-border-31-4-31-5,"white"
v-border-31-5-31-6,"white"
v-border-31-6-31-7,"white"
v-border-31-7-31-8,"white"
v-border-31-8-31-9,"white"
v-border-31-9-31-10,"white"
v-border-31-10-31-11,"white"
v-border-31-11-31-12,"white"
v-border-31-12-31-13,"white"
v-border-31-13-31-14,"white"
v-border-31-14-31-15,"white"
v-border-31-15-31-16,black
v-border-31-16-31-17,"white"
v-border-31-17-31-18,"white"
v-border-31-18-31-19,"white"
v-border-31-19-31-20,"white"
v-border-31-20-31-21,"white"
v-border-31-21-31-22,"white"
v-border-31-22-31-23,"white"
v-border-31-23-31-24,"white"
v-border-31-24-31-25,"white"
v-border-31-25-31-26,"white"
v-border-31-26-31-27,"white"
v-border-31-27-31-28,"white"
v-border-31-28-31-29,"white"
v-border-31-29-31-30,"white"
v-border-31-30-31-31,"white"
